File,AUPRC,AUROC
results_end-to-end_5.txt,0.21603990144262403,0.754241078134724
results_fast_5.txt,0.2115832910087683,0.750622330951308
results_no-transform_5.txt,0.22939368195921245,0.7555308053820898
