TF,Target,Score
54,180,0.1860562214408925
55,195,0.2510830934810832
55,147,0.2463113608822715
55,157,0.2120758156927495
55,151,0.3033019913855026
55,182,0.186364947572273
56,140,0.1933549437550202
56,193,0.3392988675360269
56,178,0.3432167298504527
56,136,0.3060093242718539
56,134,0.3797290590561978
56,141,0.2906184696927475
57,172,0.2136752236872422
57,119,0.3273486384410782
57,174,0.1879936155717936
57,147,0.1776094976630563
57,185,0.2761610687123876
57,187,0.1736456802757232
57,104,0.1703806050660342
58,197,0.3697449047890313
58,131,0.3439079243163893
58,107,0.2055428594430686
58,104,0.2500554681414076
58,141,0.3109784638043356
59,179,0.2235965557979761
60,103,0.2013942140477813
60,184,0.4192521445083648
60,126,0.1839340746793244
60,147,0.168139049198767
60,170,0.5828786785349206
60,110,0.2959736339877961
61,131,0.2856927935149493
61,194,0.2455352721100385
62,130,0.2528780554549316
62,188,0.1965629222020779
62,126,0.2565949700184042
62,159,0.559272683368337
62,100,0.205946570055755
62,152,0.2518260288576905
63,112,0.210759166605295
63,105,0.2798719049283854
64,103,0.2213537838648755
64,166,0.167776835662563
64,144,0.1985014340076616
64,184,0.2311609824168108
64,165,0.1875074438849275
64,137,0.2310236823468887
64,106,0.2123848151471246
64,107,0.2768353225503738
65,184,0.5230976175978175
65,198,0.1688419810196677
65,171,0.33249071665351
65,142,0.2052184241587746
65,190,0.4020679548118834
65,113,0.2938341637259034
65,120,0.2099498296066642
65,132,0.4211817341799831
65,164,0.1889868802544352
65,143,0.1790660336832241
66,110,0.174321861050632
66,168,0.2184568340791764
66,161,0.1955883600680744
66,192,0.2376930275355113
68,144,0.2594723121274743
68,183,0.1719810057865135
68,146,0.1966352699663605
68,142,0.1987469309397238
68,118,0.1953763089413343
68,109,0.1713019935123464
68,127,0.4561520435473672
68,171,0.2478927148348639
68,122,0.187930357674538
68,133,0.1743122153366788
69,133,0.2987274132260522
69,109,0.4357337633855553
69,185,0.2912400212150944
69,100,0.1687025115549072
70,115,0.2371155762956455
71,105,0.2234891967393143
72,190,0.2006399326111957
72,184,0.206549628010038
72,135,0.1718830578571617
72,151,0.3279905241804213
72,124,0.1759112917328664
72,132,0.4344728825127973
72,142,0.3698176326121434
72,104,0.2027388094534017
72,171,0.1982712544335889
72,140,0.189360563078472
72,128,0.3379308017969947
73,168,0.1730785912939195
73,130,0.245358110314823
73,124,0.553803512119181
73,102,0.1827088851103671
73,142,0.3700753305373129
73,194,0.7376695675262297
74,121,0.2954433163625198
74,197,0.4264210625532286
74,152,0.3138004409954807
74,102,0.1826330144582306
74,193,0.1830992703759811
74,117,0.1680227112368873
74,150,0.1895243109063777
75,175,0.2030117758731253
75,127,0.2137420133576823
75,103,0.3001737145034285
76,115,0.1888428155542124
76,187,0.1855931509714149
76,123,0.1836726571482693
76,167,0.2293161729493245
76,153,0.3457195892046178
76,111,0.1939496070048053
77,119,0.1894938454801674
77,134,0.1944963677357645
77,157,0.2654628218734899
77,193,0.1742125195556597
77,161,0.2931205397587121
77,169,0.3562314878788103
77,113,0.1941480737975983
77,153,0.2162863009298436
77,177,0.5262951727686493
77,178,0.1786167344264647
78,191,0.2604386972023697
78,121,0.203863383827881
78,136,0.1875881397036782
78,184,0.1690920136891797
78,129,0.1892180987940289
78,147,0.3470127682297307
78,166,0.3317440263817189
78,109,0.3383925979458276
79,168,0.3372468939620085
79,192,0.3556782832856745
79,180,0.2097457332231699
79,177,0.2032396691918505
80,100,0.2134063615491556
81,149,0.2143767193063235
81,198,0.2011069769364415
81,155,0.2009132338966803
81,121,0.1829821346319295
81,126,0.2986498596969667
81,166,0.2308520185492436
81,147,0.1706014151432475
81,143,0.48113307799823
82,148,0.1750663273514906
82,174,0.3563972492027718
82,139,0.3173895767359817
82,143,0.2141038846609364
82,168,0.3916385539944264
82,170,0.1669343480023522
83,145,0.2169520723557406
83,129,0.3879613976815784
83,198,0.2348914486081547
83,113,0.5059285945357792
83,100,0.180837855890825
83,137,0.2932868878346854
83,171,0.1896212701666618
83,187,0.4172055933643102
83,106,0.1873148004323184
83,104,0.2036772260170111
84,135,0.1863942379808142
84,113,0.1682404246434044
84,186,0.3850150015133416
84,159,0.2262056790977921
84,138,0.1847470334156087
84,106,0.2599589428099144
84,162,0.3898581542126217
84,132,0.2954180201679569
85,199,0.3447845647208309
85,173,0.2794303546687833
85,104,0.3485904596303772
85,112,0.3566613358187739
85,137,0.3643142553950474
85,108,0.3574767677342781
85,184,0.2511996603645012
85,130,0.4157023944080961
86,148,0.2019084702362982
86,107,0.1742690968125078
86,111,0.1660568722172204
87,158,0.3176585481290184
87,139,0.1931577560842657
87,105,0.2365872232993064
87,116,0.2221888552530066
88,117,0.240980735535712
88,192,0.1668993288420004
88,140,0.3627794548740517
89,100,0.2049425767125831
89,142,0.2576287803136874
89,187,0.1943234019549092
89,131,0.1689039240634643
89,171,0.2660281768580539
89,119,0.21729404986799
90,117,0.263272812272815
90,118,0.1822364905053319
90,158,0.2447776953625172
91,140,0.2245168469945204
91,154,0.24137143465938
91,149,0.2431207096238556
91,184,0.2331337489947106
91,112,0.3894452354027068
91,167,0.3304135955663438
91,133,0.1774913126900514
91,135,0.180585965396096
92,167,0.4392575183520038
92,195,0.5219527400285343
92,120,0.1714089328727299
92,164,0.283710285611044
92,145,0.3473188654632841
93,141,0.2142047104685706
93,121,0.2282633484023608
93,100,0.1743613118389107
94,176,0.2590344682783775
94,101,0.3453249718181457
94,118,0.1789794604245377
95,176,0.2495715577540543
95,186,0.1686067082286994
95,110,0.210060289469861
95,184,0.2045991268822008
95,111,0.2683564087926423
95,135,0.1982260681062532
96,156,0.2407573460142514
97,191,0.2270849151742829
97,154,0.1848917478315295
97,108,0.2205321637285222
98,134,0.2331598184357703
98,143,0.4005794887979548
98,194,0.2514760792136083
98,129,0.2477481645077618
98,131,0.2774315775591987
98,150,0.2681814729838348
99,146,0.2664290840596979
99,107,0.1908058196120682
99,155,0.2282560532942387
99,198,0.2420799235661953
99,101,0.2747888070401493
99,182,0.4615560013898296
99,172,0.1753150667333989
99,176,0.335449087323513
