TF,Target,Score
32,192,0.1724150008755472
32,109,0.2452196430563017
32,146,0.2567509996103325
33,114,0.2922641696793124
33,164,0.2959545005419177
33,170,0.2357986462067594
34,126,0.2195069515426364
34,123,0.3265352214850907
34,199,0.1819049830365029
35,147,0.1849015354713144
35,155,0.2852903882291049
35,166,0.2664869974628932
35,187,0.2038314644637585
35,162,0.3117006836242125
35,174,0.1672784800904944
35,191,0.3232224564559813
35,139,0.2557170765834946
36,121,0.1699485928987768
36,153,0.2081755747917781
38,172,0.2144693724616709
39,167,0.1882762782632366
39,158,0.2406346990053573
39,154,0.1875358906873836
39,195,0.3736537280971248
39,153,0.2504426370206987
39,145,0.2359659627714406
39,107,0.1849125461322803
39,139,0.2685980394539165
40,179,0.2537082898534938
40,182,0.2535301625016057
40,155,0.1668156243921422
40,150,0.2223236663200645
40,151,0.1669512644176339
40,107,0.4264562695263699
40,148,0.1795916053215842
40,185,0.1670309746723986
40,118,0.3712205008962619
40,123,0.286660017843601
40,176,0.1807154897646745
41,131,0.241980365243457
41,154,0.2454634416767878
41,171,0.2248500058320414
42,114,0.3927517197696075
42,144,0.2993870045252884
42,122,0.2671221224687272
42,134,0.1790228055753077
42,189,0.2156050723274053
42,197,0.1862175955091073
43,194,0.2347365862669805
43,127,0.1823889009475307
43,177,0.1709846510984519
44,156,0.2488499417080591
44,162,0.2036484852376647
44,165,0.4636683091243704
44,100,0.1793745112536853
44,108,0.1880254531238885
45,176,0.1911935093066616
45,165,0.2639408772367824
45,100,0.2367486084411395
45,178,0.248968879164481
45,148,0.2430578655609992
46,173,0.2024352523100025
46,118,0.2270616040086075
46,183,0.172370379352574
46,163,0.2126568835994071
46,127,0.2145437494284972
46,144,0.2479317085772673
48,163,0.2487208806943646
49,146,0.1797421171934103
49,185,0.2897419296322482
49,106,0.1995357651143702
50,123,0.3199434180670054
50,140,0.1711846975496373
50,165,0.1675737831950023
50,120,0.1684937221912976
50,196,0.6010754658196619
51,163,0.1936130043976827
51,122,0.1798783746749113
51,181,0.4177296760783505
51,186,0.2533704820512479
52,141,0.2075992046372252
52,160,0.273234587395488
52,124,0.3102655887651008
52,156,0.4139856077140253
52,188,0.2016929104896939
52,103,0.4974828308603276
52,176,0.173420583940717
52,189,0.1918564065152912
53,176,0.2038791272591017
53,199,0.1720195407530279
54,180,0.1852278385154237
54,100,0.3606252886219424
54,125,0.2384717510644471
55,151,0.3001117354482296
55,182,0.1850812270292672
55,147,0.2460979165828566
55,157,0.2116384737162621
55,195,0.2490222005252206
56,136,0.3005483156636535
56,193,0.3406063024738694
56,178,0.34386210064382
56,141,0.2899682433080284
56,140,0.1922487886105195
56,134,0.3812122766550221
57,104,0.1701718280615743
57,119,0.3254812513252954
57,172,0.2134013729703485
57,147,0.1790009770538295
57,187,0.1740050527335877
57,174,0.186598547140819
57,185,0.2767439389118548
58,197,0.3693404804050593
58,104,0.2505895105642376
58,131,0.3447321928541436
58,141,0.3129398640129406
58,107,0.2036636804814535
59,179,0.2237828316245839
60,110,0.2941326670840545
60,170,0.5810235138685602
60,147,0.1677903004116397
60,103,0.1996148924310521
60,126,0.182984995397943
60,184,0.4207500435813976
61,131,0.2890257271070057
61,194,0.2451124947102791
62,100,0.2042123797604769
62,130,0.2503427971864156
62,159,0.5594229633432799
62,152,0.2501541602413701
62,188,0.1987128588299769
62,126,0.2552496803607921
63,105,0.2779562512092388
63,112,0.2090087357506866
64,166,0.1669403155213629
64,106,0.2119115547813851
64,107,0.273316355753141
64,165,0.1869663524437207
64,184,0.2314052492466351
64,137,0.2308101997998998
64,103,0.2211480596922009
64,144,0.1980928227136107
65,113,0.2925339381894331
65,184,0.522966996339141
65,198,0.1680019597436782
65,143,0.1771641416579927
65,142,0.2039782610894342
65,120,0.2094899812542009
65,132,0.4214990045729984
65,190,0.3983525344674093
65,171,0.3312129507385376
65,164,0.1890743209474556
66,192,0.2364236344479028
66,110,0.1735390019075229
66,168,0.2180053661731626
66,161,0.1963420935084908
68,144,0.2572642657182107
68,146,0.1944897166252756
68,118,0.1941942001209813
68,133,0.1742441145484194
68,183,0.1750286014617377
68,122,0.186401183241988
68,109,0.1730092677597751
68,127,0.4580803668390433
68,171,0.2470113462882968
68,142,0.198653364944267
69,109,0.4556787713428179
69,185,0.3068351858004134
69,133,0.3091202356240437
69,100,0.1685539518298061
70,115,0.2364756349339589
71,105,0.2219472981617868
72,135,0.1686245220260417
72,124,0.168998904151891
72,140,0.1906904997276345
72,142,0.3764078842770736
72,132,0.4496103473163752
72,184,0.2127164942069777
72,104,0.2119283296900305
72,171,0.2009709301112212
72,151,0.3362111912104448
72,190,0.204708992009872
72,128,0.3457832524026945
73,124,0.550218183907226
73,168,0.1702321175058835
73,130,0.2414008257489373
73,194,0.7151826495924697
73,102,0.1775074578531859
73,142,0.366113795925812
74,121,0.2940353613019852
74,193,0.1824220322690452
74,152,0.3114280872168496
74,150,0.1893617439116947
74,102,0.1796648003226272
74,117,0.1660714039902757
74,197,0.4219959764315394
75,103,0.2982919910781894
75,175,0.2019317322495399
75,127,0.2128405913493463
76,167,0.2309539990729301
76,111,0.1942449639126821
76,187,0.1844197583564491
76,123,0.1833207263915313
76,115,0.1885844516391291
76,153,0.344012381724299
77,153,0.2195346993934542
77,177,0.5305058218562922
77,157,0.2655214548633945
77,193,0.1755989566104953
77,113,0.1960155488380776
77,103,0.1659147152899016
77,178,0.1789801056576631
77,161,0.292694686386564
77,169,0.3581825769193433
77,134,0.193809423371373
77,119,0.188554299838177
78,121,0.2005478917972083
78,166,0.327344392235109
78,109,0.3360335112084428
78,184,0.1672608054733406
78,129,0.186939939420577
78,147,0.3432697863577879
78,136,0.1833799833348148
78,191,0.259739868717231
79,180,0.2088026223866088
79,168,0.3369071435480274
79,177,0.2017396109482378
79,192,0.3554738837263597
80,100,0.2122254760874799
81,147,0.1705833486714638
81,149,0.2131621831174527
81,143,0.4799570004411581
81,166,0.2301250623613104
81,121,0.1820739159606791
81,198,0.2003582046352015
81,126,0.2979325341431189
81,155,0.1992561877919772
82,170,0.1662661079256281
82,168,0.3918715029457528
82,148,0.1751952137231386
82,143,0.2134073186888123
82,139,0.3183319580064975
82,174,0.3567013003405955
83,129,0.3888202172846826
83,145,0.2183964335911569
83,104,0.2032308446667202
83,187,0.4131369429222841
83,113,0.5041722636401015
83,171,0.1874199989612214
83,198,0.2343622322234308
83,100,0.1805521334601193
83,106,0.1860639524959375
83,137,0.2943048401218927
84,186,0.383357127070273
84,113,0.1672657307296436
84,135,0.1852163003932078
84,106,0.2583541059601262
84,132,0.293695190293369
84,159,0.2239373860295805
84,138,0.1841604148500798
84,162,0.3890159313308554
85,173,0.277098139869852
85,108,0.3565856109581918
85,112,0.353831928936424
85,137,0.3621495354199142
85,104,0.3439178575952529
85,199,0.3414734911925575
85,130,0.4096573424710542
85,184,0.2491089741444337
86,148,0.2015911990764637
86,107,0.1730639525947352
86,111,0.1664279202484243
87,158,0.3206393822327355
87,116,0.2226651073265996
87,105,0.2375508349053654
87,139,0.1931210372396254
88,192,0.1668400977190088
88,117,0.2427947606748458
88,140,0.3677839792810268
89,119,0.2171568738291307
89,142,0.2575166364574814
89,100,0.2034908198923287
89,187,0.1934843943259313
89,131,0.168940467784207
