TF,Target,Score
24,128,0.4196936063827155
24,145,0.2048778312803854
24,189,0.4265258680116343
25,179,0.2216675300481641
25,117,0.2014634357181426
25,133,0.2344029194684491
25,112,0.2916805537953413
25,130,0.2770601077890082
26,193,0.2040046152211279
26,174,0.3701463607529551
26,160,0.1871878787680247
26,102,0.3952911335480644
26,192,0.2523848402582528
26,158,0.2089250916608794
26,147,0.1956558824447683
27,195,0.182138099548358
27,189,0.2037672041022057
27,106,0.1927194390055656
27,138,0.2625244276360688
27,159,0.3214530855892624
28,164,0.1930167166890022
28,167,0.1802047169220962
29,141,0.186377340819105
30,102,0.3750734163557509
30,111,0.1993687283172598
30,154,0.2612358971273351
30,138,0.1713318451640796
30,196,0.1946034979164176
30,178,0.3024234279484348
31,191,0.2281031103598028
31,163,0.2684449222769514
31,124,0.4641992623986497
31,119,0.2842604005937834
32,146,0.2547797226619566
32,109,0.2421314278168335
32,192,0.1781803300006543
33,164,0.3268232345509185
33,114,0.2990974426948941
33,170,0.2300806560940198
33,168,0.1752551672255476
34,123,0.3310924711175536
34,199,0.1928594739643111
34,122,0.1668862272404586
34,126,0.2218433544346274
35,174,0.1674970423306394
35,166,0.2606815568121897
35,191,0.3177601762319121
35,187,0.1996543697425242
35,147,0.1832083120718882
35,162,0.3005537961562798
35,155,0.2855413333977129
35,139,0.2509809523636859
36,121,0.1690836915724317
36,105,0.1700953546774877
36,153,0.2213253617678225
38,172,0.2219769082164255
39,114,0.1682795895063384
39,153,0.2565671237192597
39,158,0.2574724892173756
39,145,0.2467181994245178
39,154,0.1870628204279379
39,143,0.178895083110928
39,167,0.2057290475449982
39,195,0.3799648891195025
39,139,0.2837012040702183
39,107,0.193340546344193
40,118,0.3554142951989728
40,179,0.2605058639773526
40,150,0.1998550967441099
40,148,0.1694438838008391
40,123,0.2659945663241955
40,182,0.2362058131698088
40,107,0.4022309541955374
41,139,0.1676518379564901
41,154,0.2470694644287637
41,131,0.2488189369325551
41,171,0.2305829142144871
42,122,0.2677913582295104
42,134,0.1853823259284083
42,197,0.1869129061805066
42,144,0.2851402172680679
42,114,0.3848068427837794
42,189,0.2126278648464777
43,127,0.1888746281077659
43,194,0.2491738203630125
43,177,0.1709810008736734
44,162,0.2043797342981733
44,156,0.254569545910195
44,108,0.1896364970320787
44,100,0.1847257030417069
44,165,0.482067721176046
45,165,0.2583977435966976
45,100,0.2374051204831465
45,176,0.1918990420020387
45,178,0.2508068176245084
45,148,0.250899121291912
46,127,0.2378250104533377
46,183,0.1824346306966426
46,163,0.2621574889439955
46,173,0.2052832697098343
46,144,0.2444538055658327
46,118,0.2656237458642167
48,163,0.2397358025779355
49,185,0.2960633709702573
49,146,0.1802781729125152
49,106,0.2215144993324492
50,196,0.5911364517965791
50,123,0.3264554626806495
50,140,0.1757015734161274
51,181,0.4598855444574349
51,122,0.1813613340366434
51,186,0.2497171595173648
51,159,0.1670057943165534
51,163,0.1910404109438712
52,189,0.190696208751576
52,141,0.2018519307224275
52,188,0.1987847610034868
52,176,0.1666583464616427
52,160,0.2633020010437816
52,156,0.4016332617061613
52,124,0.3163368900420206
52,103,0.4910755399026835
53,176,0.194152387730012
54,189,0.1700761374619002
54,125,0.2444285380864574
54,180,0.1816961933364195
54,100,0.3678521162881862
55,157,0.1962785840559179
55,195,0.2523071292106291
55,182,0.1864469659777097
55,147,0.2314481441590198
55,151,0.29506534171636
56,134,0.3809999641068559
56,141,0.2811970069365443
56,136,0.2412803454663006
56,140,0.1949707451723894
56,179,0.1668531260565596
56,193,0.3212956903975845
56,178,0.3233691914554867
57,147,0.1803153367348698
57,119,0.3259889784485767
57,187,0.1690194715014344
57,185,0.2883740723185162
57,174,0.1928180137367335
57,172,0.2320542551921195
58,141,0.3162768150411972
58,104,0.252813766741472
58,197,0.3631796211019455
58,131,0.3452033260797031
58,107,0.2025615719502433
59,179,0.2069727561372387
60,184,0.390492030331262
60,103,0.1902163046851364
60,126,0.1772786969289789
60,170,0.5753150773101147
60,110,0.2939873694298918
61,131,0.2826640943617126
61,194,0.2553725704358504
62,100,0.2104048675661304
62,130,0.2553180502140424
62,136,0.1688572396228753
62,126,0.2613728735397936
62,159,0.5731895720472595
62,195,0.1701066056401036
62,152,0.2557948750017896
62,188,0.1990918777480791
63,105,0.2764544656639381
63,112,0.2015807321550944
64,144,0.2077105491539799
64,165,0.1866661942210301
64,106,0.2126151117171004
64,103,0.2131978736145775
64,137,0.2172087459471496
64,184,0.2193395146499442
64,107,0.2793470851219521
65,113,0.2817122581120576
65,120,0.2024238604570913
65,142,0.2067446707795106
65,171,0.3296392843759196
65,184,0.5081251907444203
65,132,0.4133244874543191
65,143,0.1918074046244379
65,190,0.3980095269384324
65,198,0.1729238246485378
65,164,0.1790071488128884
66,168,0.2255324429025201
66,107,0.1695889932729375
66,192,0.2473116385973571
66,161,0.1979349238334951
66,110,0.1789820722920485
66,178,0.1715286185436883
68,122,0.191250443597841
68,118,0.1920324095682523
68,142,0.1903218867949869
68,146,0.2039667210372481
68,133,0.1731903764117772
68,144,0.2685988362189593
68,127,0.4473310250935928
68,171,0.2389569299596254
68,109,0.1685928292719899
69,109,0.5091911389603028
69,190,0.1830915248866545
69,185,0.3334087528065804
