TF,Target,Score
81,172,0.6106168054646176
82,179,0.4308409201913911
82,153,0.3463644569662642
82,185,0.4256236953690265
82,170,0.3228638541669713
84,194,0.3184956899974605
84,192,0.3912346012511736
84,174,0.4503922797335493
84,140,0.3669208378819684
84,150,0.3472680968211178
84,188,0.506798656647902
85,124,0.3823562160078746
85,114,0.3378359030194409
85,188,0.429241216850413
85,193,0.5590748830120431
85,154,0.4727144892332393
85,167,0.3102923545927141
85,159,0.3826380643212242
85,183,0.3652152130402771
85,190,0.4181113803092584
86,100,0.3136388170631812
86,115,0.4813216565765196
86,175,0.3139873259406872
86,142,0.3808294292445972
86,147,0.5189276033941437
86,113,0.3727990922879408
86,144,0.3519735763459262
86,131,0.5106952175209047
86,186,0.3584229622044534
87,199,0.3253518370870707
87,129,0.3363962117540595
87,113,0.3220087928593955
87,138,0.5647859293160606
87,191,0.4879232452155388
88,144,0.5231877325483483
88,157,0.3112513790504081
88,179,0.4003098345579086
88,122,0.601840217070648
88,165,0.3084735023396517
89,163,0.4231784930047482
90,132,0.4840352845815049
90,171,0.5129432501094073
90,146,0.5886219020255421
90,168,0.3278189243967135
91,172,0.4150238831044195
91,174,0.3445008922018582
91,157,0.5377141161186775
91,171,0.4801846989867188
91,125,0.3748650729511872
91,143,0.339892892713347
91,164,0.6013005181024167
91,120,0.326520637556451
93,159,0.3119709246448279
94,168,0.4243369789030687
94,185,0.382001266522331
95,129,0.4612736728405527
95,173,0.3096273987673913
96,131,0.3057080718721855
96,197,0.35825382565821
96,175,0.6245287528920241
96,169,0.4265007938398055
96,186,0.3293759695408428
96,107,0.3974209226343351
96,116,0.3310225313318746
96,151,0.4385832827692338
97,181,0.3157005501622875
97,119,0.4914153641880659
97,191,0.4564091655637919
97,105,0.314707859625683
97,136,0.3486696022808113
98,143,0.3631678680062785
98,165,0.4907709596401028
98,121,0.3608109158155271
98,150,0.3191985437173467
98,112,0.3189501458677425
98,173,0.3058758072909914
98,181,0.3059935468417008
98,174,0.6730061106969819
98,117,0.3258983422022209
98,188,0.46779865685617
98,132,0.3273430033699139
98,144,0.335954517361071
98,104,0.3473197933116044
98,139,0.3077434587629171
98,108,0.4757210999177024
98,134,0.6092073733093109
99,111,0.3394327150574431
99,107,0.5118032323194324
99,197,0.4307755618389616
99,103,0.4872312479971808
