TF,Target,Score
30,155,0.7015837022514547
30,194,0.3173913662954631
31,169,0.3979761919042318
31,146,0.3142504213772345
31,184,0.4054787894949961
31,121,0.3222735982762066
32,151,0.4541217125107937
32,141,0.4184478685542301
32,120,0.3284937341011546
32,187,0.3592033863320287
32,150,0.4852118958483705
32,164,0.4073351065482009
32,167,0.4344824945199062
33,149,0.3486243210353731
33,185,0.3622614980052517
33,190,0.3764474522457122
33,171,0.3248075464644901
33,199,0.380778419749945
33,188,0.5085191631533132
33,165,0.4247611801976843
34,126,0.448696408728353
34,115,0.4545457838418456
34,128,0.7830172338774087
34,174,0.746842057912234
34,178,0.5907820833391916
34,194,0.3270319546634004
35,140,0.3394577677780971
35,136,0.5200836895715117
35,190,0.4479812118451421
35,164,0.5444870948583926
35,119,0.3573892088083044
36,108,0.3896399180336011
37,112,0.394396488272273
37,108,0.3192180432542552
37,164,0.313388220282541
37,137,0.4077809685822455
37,177,0.3094496597448042
37,120,0.4646921182327414
37,195,0.4272151010591757
38,102,0.332808484444488
38,111,0.3229744245135696
38,159,0.3359124561335121
38,133,0.5813586626014143
38,146,0.3705311680065585
39,166,0.3557876469757797
40,196,0.3838733616645404
40,189,0.350885635905846
41,126,0.343275351418143
41,176,0.4135793878424201
41,105,0.4240977839582922
42,193,0.3640439825040362
42,143,0.3316670541565491
42,154,0.347944151357325
42,178,0.3307306738617857
42,183,0.4815513392890304
43,124,0.3795461510799848
43,197,0.3471018191873391
43,130,0.6187404423303023
43,135,0.341255251825887
44,196,0.421834953217573
44,109,0.3565350516435512
44,131,0.4043852553928317
44,151,0.3168865389361747
44,111,0.3869485672702828
44,182,0.3202779307934122
45,166,0.4962589467280966
45,172,0.3688054744784295
45,163,0.351438561981108
45,177,0.3626721025557167
46,179,0.4879140844254501
46,137,0.3156596317143613
46,112,0.3109259479457135
47,138,0.3622795461312392
47,141,0.8811183930056689
47,164,0.3947137242764306
47,153,0.5645727294239883
47,137,0.4544135980546864
48,116,0.3306972237701907
48,165,0.4176848026334194
48,138,0.3689748860878434
48,193,0.3532812434877752
48,181,0.4488243681568439
49,104,0.6049872980967114
49,196,0.3166948463444206
49,163,0.4086265327132296
49,160,0.3917838564094686
49,119,0.4444463020939329
49,169,0.3279054029975871
50,149,0.4109824582301048
50,160,0.3603397406144353
50,148,0.4047886852411199
51,178,0.3091355847947659
51,177,0.7390158469833831
51,184,0.3123187181008826
51,170,0.4063315493614213
51,160,0.5575730380972933
51,150,0.4026594564559245
51,199,0.3385386320924779
51,117,0.3929344841028366
51,168,0.3131421919792185
51,171,0.3780186434747996
52,127,0.3212529013008874
52,108,0.4752188549105642
52,177,0.469557643599029
53,198,0.5436175572260599
53,128,0.3505027940279357
53,174,0.4587060786603711
54,180,0.3851874834170686
54,158,0.4128974281579414
54,122,0.3360630867629873
54,140,0.3280989467518789
54,145,0.3765583588856214
55,176,0.3642258202979991
55,132,0.4292973287119663
55,167,0.3775506255075549
56,103,0.3236124183078498
56,102,0.3224366922587754
57,177,0.5384644651133897
57,152,0.5318062503666512
57,127,0.714009479786257
58,190,0.3148347299449844
58,111,0.3957248735169089
59,194,0.4934153303725858
59,110,0.4819479106507783
59,128,0.5033756037370973
59,100,0.3365586905204041
59,182,0.3611786229456483
59,147,0.5123364152607257
59,140,0.4043790851468947
60,135,0.5619466303493393
60,108,0.3206708182129266
60,188,0.3401888506831658
60,182,0.5285443179761856
60,166,0.3086958963584689
60,184,0.4135987929221142
60,167,0.3716858099832235
60,176,0.3730612544115218
60,158,0.4323770438680498
60,169,0.3111281509968665
60,163,0.4264589169386592
61,196,0.3577589691899251
61,109,0.4777170586125568
61,189,0.4899261576110809
61,133,0.3703756645695885
61,183,0.3498382718683856
61,105,0.4345185726383353
61,181,0.3083376531130135
61,149,0.3351263540621081
61,132,0.3789868786008931
61,182,0.4158331234637583
62,194,0.3233320604404653
63,159,0.627844416338352
63,160,0.3736523554769134
63,104,0.4123436652726224
64,137,0.3930912414556374
64,146,0.3592698072197013
65,116,0.3130092856850824
65,185,0.3458922915350154
65,199,0.4182649769454636
66,187,0.3343867086446524
66,100,0.3608974647178181
66,134,0.3100213611697899
66,171,0.3192351427594995
66,130,0.4498836126433501
66,193,0.4323724350054747
66,104,0.4388737290482399
66,101,0.4865892147246073
66,168,0.5437446327767641
67,168,0.4231582782559637
67,177,0.6801756475561346
67,189,0.3258654519316278
67,157,0.3424291687960942
67,101,0.4403830306855414
67,166,0.4268784972952061
67,170,0.3580169595413544
67,148,0.5126229698906565
67,134,0.377538576569183
68,126,0.3291050007608899
68,195,0.4793281012571894
68,158,0.3935004874297999
68,153,0.3639031617471415
69,107,0.3263890224328146
69,135,0.3489614761087229
69,109,0.3204933535115136
69,124,0.3368292775634747
70,175,0.3401869438063646
70,125,0.3283963940351115
70,136,0.3183743139915841
71,165,0.4066273194378234
72,155,0.3409512937363922
72,187,0.3197291975020092
72,125,0.3259601401644413
72,150,0.3131633477929659
72,171,0.3388605097556723
73,101,0.6159636896859992
73,158,0.5669417531063781
73,176,0.3182586255342176
73,164,0.4868656676303484
73,151,0.475950566318644
73,187,0.6151826588170761
74,167,0.5254390375337125
74,194,0.3510107122732482
74,193,0.3549540098861506
74,118,0.3718923588916398
74,152,0.3408693671726276
75,182,0.3865189171282986
75,194,0.4962123079989691
75,183,0.3375110896912944
75,169,0.3794485059237305
75,185,0.3431286581649865
75,189,0.3353574266061517
75,109,0.3713613674007117
75,123,0.530091911038093
76,127,0.3119767323509534
76,148,0.3892647749130781
76,103,0.4831966379974091
76,136,0.4522228756763484
76,164,0.3506036393154845
76,124,0.3284356777498597
77,181,0.3776327897174994
77,191,0.3651135667576328
77,184,0.3361424413497763
77,119,0.3667135313009541
77,136,0.3823750160409808
78,175,0.360174852800078
78,128,0.3319827384674882
78,131,0.4915072389874357
78,105,0.3431055124377243
78,151,0.3418723315845696
79,185,0.5801646499214203
79,186,0.4487900660605095
79,129,0.3690673771724477
79,122,0.4140594008131337
79,170,0.4027685291877754
80,120,0.6343362243215365
80,159,0.5884129931709553
80,114,0.6997578898346899
80,158,0.3184508759750547
80,106,0.5585326747912492
80,142,0.4242807185036175
80,104,0.3661699765532836
80,149,0.356013436779891
80,102,0.3721398756566337
80,146,0.3802290790879296
80,197,0.4072871753079767
80,121,0.3994139175632668
81,152,0.3767576936769725
81,164,0.349298266854756
81,127,0.3423808596036406
81,102,0.473636339767196
81,172,0.6246908329918742
81,111,0.4228394019378454
81,198,0.3186003040903169
82,185,0.3586092250199127
82,170,0.3223513596894909
82,179,0.3826900964570321
84,140,0.3677855567032359
84,188,0.4905214645280948
84,194,0.3411480840007156
84,174,0.5040480738571931
84,192,0.3660829324375019
85,124,0.3906253321363375
85,159,0.3955421661275113
85,183,0.3755171337658554
85,190,0.4289092253144297
85,193,0.567073044480184
85,154,0.49232982261795
85,114,0.3660378091560228
85,151,0.3122760394438471
85,188,0.453754282462617
86,186,0.3677096397855158
86,100,0.3296816460284793
86,113,0.3746316841091734
86,144,0.3447923118708665
86,175,0.3441220183892989
86,131,0.4965894854378708
86,115,0.5092410860657538
86,142,0.4027367865323742
86,147,0.5264850975089351
87,191,0.4903459118832008
87,138,0.5686554735864149
87,129,0.3407152886346644
87,199,0.335118759894743
87,196,0.3341341032148089
88,130,0.3154425794254414
88,179,0.4415951224272483
88,158,0.3136899820324886
88,142,0.3080650715354636
88,122,0.5637409894339862
88,144,0.5000705488052047
89,163,0.457027838401852
90,146,0.5981297879654188
90,171,0.510658454022236
90,132,0.5102490597257301
90,168,0.3254043211750662
91,157,0.4675489152325284
91,120,0.3323101622992846
91,174,0.318296977227352
91,125,0.3203275017721267
91,164,0.5858754302909039
91,171,0.4341130340218293
91,172,0.3581566041709317
93,101,0.3082477085227301
93,159,0.3283790782548951
94,185,0.3921471598731805
94,168,0.4275979770163945
94,175,0.3162564043800153
95,129,0.4673854002653701
96,131,0.3106299439120122
96,107,0.4480818285205503
96,151,0.4496304709231685
96,169,0.430744434186291
96,175,0.6334649133566602
96,173,0.3186778655977498
96,116,0.3456313442922082
96,197,0.367695739280808
97,191,0.4547425784070598
97,136,0.3666894641746662
97,119,0.4872300008292481
97,181,0.3165076498290969
98,108,0.4703361059714308
98,188,0.4771550952631868
98,144,0.3351413301560236
98,134,0.6053749021516015
98,104,0.3684554628294522
98,165,0.4970771945511479
98,174,0.6830137261520565
98,173,0.3143653354148057
98,112,0.3264005820490699
98,132,0.3263640317467295
98,143,0.3542352063926924
98,121,0.3501028427288997
98,187,0.3221579322928678
98,150,0.3451286733785766
99,107,0.5664083076402383
99,111,0.3181142247884018
99,103,0.5254224455959005
99,197,0.4222460375466559
