10	121	1.0
51	67	0.9364478919798681
30	7	0.9240179839787996
7	30	0.8997691926947103
47	141	0.8787232894491941
67	51	0.8582111168508434
13	29	0.8454265528008977
7	171	0.8088148705469708
10	2	0.8023594482057468
34	128	0.7911385194271682
10	115	0.7818373365337253
13	127	0.7738370633754937
34	174	0.772687226676714
5	7	0.7642877198827447
29	13	0.7428785723693343
51	177	0.7316539297061766
2	10	0.7218712061249686
10	160	0.7192660771196336
7	5	0.7192529344243284
7	66	0.712607318342746
24	102	0.7095955078366992
29	180	0.7066193500761234
26	78	0.7024464745078899
59	84	0.69483976088096
96	86	0.6939212600129282
66	7	0.6898017221750121
84	59	0.6871378422934805
16	129	0.686982253200468
80	114	0.6834365573352514
98	84	0.6811503772211245
30	72	0.6738041886127207
30	155	0.6735473059561791
98	174	0.6730061106969819
73	101	0.672155497157632
57	127	0.6663242430269752
10	100	0.6629449959640646
7	91	0.6627976662010173
67	177	0.6622869795850436
0	111	0.6531471576907478
91	7	0.6527572210767953
16	87	0.6520809157855754
12	156	0.6497502229524295
78	4	0.6493284906409085
66	73	0.6403732770261301
73	66	0.6399455574367171
80	120	0.6353242084056708
78	26	0.6341010272989647
9	37	0.6321737782465907
73	187	0.6318265813265136
26	4	0.6271051460955478
30	171	0.6262475778279736
60	55	0.6257429096670007
96	99	0.6252198474258794
96	175	0.6245287528920241
63	159	0.6240676284963312
33	65	0.6231595865286063
26	131	0.6200595628445366
72	30	0.6189830862924881
79	54	0.6177001422378867
90	7	0.6175626263828661
37	9	0.6113266447310354
81	172	0.6106168054646176
65	33	0.6103331231918462
98	18	0.6102060711267951
98	134	0.6092073733093109
16	95	0.6059631374980944
88	122	0.601840217070648
91	164	0.6013005181024167
79	185	0.599027689282012
77	97	0.5987179455727886
86	96	0.5967573419298356
18	64	0.595643284650839
78	86	0.5954995941899628
43	130	0.5948566672684816
4	78	0.592243595109497
49	104	0.5922130712450955
51	160	0.5913756237951263
54	79	0.5913457218475103
57	92	0.5907523375960527
77	41	0.5907010191889254
90	146	0.5886219020255421
25	86	0.5878258891127903
2	154	0.5871836805084941
31	60	0.5871407273025543
86	4	0.5867756665180985
86	25	0.58568669407715
31	50	0.5852959362705714
34	178	0.5850148608136424
90	30	0.5848734716830121
45	39	0.5846689402153561
85	19	0.5794093435964107
24	81	0.5768905034867153
12	107	0.5745219976478462
13	180	0.5703911950815227
35	164	0.5700718812041764
73	23	0.5694084363941938
77	35	0.5684958214212958
87	16	0.5676518109995925
46	28	0.5673936629426342
86	78	0.5671080199373493
80	106	0.5660924634259186
80	159	0.5660851966665386
60	59	0.565895409832228
55	60	0.5656992088605641
87	138	0.5647859293160606
97	77	0.5631427622355326
4	86	0.5619836621815383
7	90	0.5611565565096206
38	133	0.5596218750876144
73	158	0.5596169055064762
85	193	0.5590748830120431
2	97	0.55899918079243
60	31	0.5586331531257777
44	0	0.5584124970883043
84	98	0.5561247115553346
9	184	0.5550210667306364
0	196	0.5542222628373585
60	182	0.5541280930311517
85	32	0.5539075578872169
25	142	0.553283001875973
53	198	0.5510435841429913
24	111	0.5506567232549427
